"Data Source","World Development Indicators",

"Last Updated Date","2019-01-30",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018",
"Sri Lanka","LKA","Primary completion rate, female (% of relevant age group)","SE.PRM.CMPT.FE.ZS","","","","","","","","","","","62.79813","","","","","","","","","","","","","86.4902","","87.17228","89.52461","89.99481","","94.87814","97.65498","99.70404","99.17049","","","","","","97.15291","","","106.55314","111.09134","104.88375","","101.01083","100.33148","97.1794","92.53695","92.12038","98.04446","98.28581","96.902","97.1329","96.92144","97.67877","99.54609","101.17525","",
"Lower middle income","LMC","Primary completion rate, female (% of relevant age group)","SE.PRM.CMPT.FE.ZS","","","","","","","","","","","43.3635","43.47541","43.55608","44.15608","44.12213","44.74834","45.19484","46.19374","47.22589","48.15276","49.83307","51.43919","52.95646","54.56246","56.64681","58.67141","59.94621","60.83617","61.67014","62.55994","63.32245","63.77131","64.26957","65.51429","66.55039","67.42059","67.38143","67.27257","67.54421","67.801","69.76344","71.43651","73.06657","76.99568","78.76638","80.67583","82.36949","83.86192","85.08828","86.74642","87.45831","87.40531","90.43049","92.00408","92.83648","93.19731","92.63991","93.01586","",
"Low & middle income","LMY","Primary completion rate, female (% of relevant age group)","SE.PRM.CMPT.FE.ZS","","","","","","","","","","","","","","","65.20563","65.8243","66.50588","67.56685","68.38164","69.24927","70.34928","71.19623","71.71942","72.31623","73.32723","73.74562","73.90758","73.79189","73.82729","73.45763","73.82789","74.08579","73.6711","74.5345","75.22065","74.74851","73.92349","73.85216","74.27589","74.80409","76.1446","77.39786","78.04727","79.55737","80.3301","81.3782","81.98747","83.71619","86.18781","87.74566","87.98901","87.42733","88.86303","89.21766","88.60418","88.07944","88.23161","88.85195","",
"Lesotho","LSO","Primary completion rate, female (% of relevant age group)","SE.PRM.CMPT.FE.ZS","","","","","","","","","","","","","45.67974","52.25913","64.83107","68.66826","63.60895","59.35556","61.18879","62.50699","63.39826","64.09396","64.44368","64.47252","63.72286","63.48999","64.66061","69.4651","73.27923","73.63668","77.4764","78.80463","81.1539","80.41726","82.28772","84.52272","80.29688","79.51069","78.88502","75.03784","73.80923","75.09528","76.6038","77.70729","80.45045","75.41807","94.84063","86.87438","82.68994","82.61639","83.31311","81.31929","81.2575","83.35628","84.01671","85.0895","86.83261","","",
"Late-demographic dividend","LTE","Primary completion rate, female (% of relevant age group)","SE.PRM.CMPT.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","94.29908","91.482","90.69225","91.44549","92.15593","93.16491","94.4191","94.18318","93.54012","92.69221","92.32844","92.36499","95.32141","100.57806","102.29852","102.66847","101.31799","100.43462","99.03331","95.1804","92.85854","95.21879","97.22428","",
"Lithuania","LTU","Primary completion rate, female (% of relevant age group)","SE.PRM.CMPT.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","93.25341","97.78465","97.5707","","95.57371","101.79447","102.26937","102.43759","100.68187","102.53784","101.61935","102.72818","103.87401","98.32919","97.97362","99.46328","97.77615","100.54854","101.40212","100.69391","100.72637","102.06372","","",
"Luxembourg","LUX","Primary completion rate, female (% of relevant age group)","SE.PRM.CMPT.FE.ZS","","","","","","","","","","","","","","","","84.30476","83.31424","87.23242","87.74962","86.89602","","","","84.98671","","","","","","","","","","","","","","","","","","","","","","","","","","","85.08713","86.67774","86.57407","85.11551","81.25","79.80066","79.70628","","",
"Latvia","LVA","Primary completion rate, female (% of relevant age group)","SE.PRM.CMPT.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","92.90739","98.84653","100.17199","99.31806","99.71335","103.55754","101.55333","102.72526","100","101.48981","99.0904","100.30441","98.98338","98.4946","98.75627","99.92059","101.06718","97.98879","","",
"Macao SAR, China","MAC","Primary completion rate, female (% of relevant age group)","SE.PRM.CMPT.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","116.01585","","100.04205","94.14834","","","","","","99.44853","101.32666","98.76452","96.92155","91.00756","95.05466","89.51834","94.41874","91.13421","92.90386","87.64085","91.86621","95.46579","93.74721","90.88706","95.32661","97.02347","99.88426","106.43243","",
"St. Martin (French part)","MAF","Primary completion rate, female (% of relevant age group)","SE.PRM.CMPT.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Morocco","MAR","Primary completion rate, female (% of relevant age group)","SE.PRM.CMPT.FE.ZS","","","","","","","","","","","","","","18.75253","19.7256","20.76421","","25.26509","27.81871","30.31507","31.81634","33.58032","35.84686","36.92066","37.96753","45.29141","44.55758","44.5542","40.43886","34.9081","41.26837","38.30165","37.5197","38.20488","38.64201","40.09357","41.32205","43.26036","46.23506","48.9066","51.7582","54.26645","56.76753","62.70658","70.88901","75.57794","78.97895","79.35275","78.43755","78.50361","82.78959","87.01091","96.35015","95.34892","95.20776","94.96626","94.2387","93.14891","",
"Monaco","MCO","Primary completion rate, female (% of relevant age group)","SE.PRM.CMPT.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Moldova","MDA","Primary completion rate, female (% of relevant age group)","SE.PRM.CMPT.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","94.94225","","","","","","","96.39881","95.16994","96.50727","99.41259","97.64873","92.87085","90.48338","91.46501","92.65368","90.17375","89.96171","92.71388","92.40326","91.06886","89.85062","88.45005","",
"Madagascar","MDG","Primary completion rate, female (% of relevant age group)","SE.PRM.CMPT.FE.ZS","","","","","","","","","","","","23.44947","25.60154","26.64307","","29.2564","","","","","","","","","","","","","39.43536","36.28947","35.78156","34.60662","31.05399","32.28881","29.9382","28.5977","30.19941","","30.37719","33.8689","36.86344","36.69522","36.63128","40.46083","46.59435","58.13786","56.8664","60.89558","67.33498","74.16131","71.0383","71.6342","70.46016","69.68234","70.17874","70.73861","69.75856","","",
"Maldives","MDV","Primary completion rate, female (% of relevant age group)","SE.PRM.CMPT.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","117.0218","","","","183.93594","188.66898","180.29843","178.98419","137.06966","128.41349","","111.46054","114.03957","","","","","","90.81285","95.65056","91.45022","",
"Middle East & North Africa","MEA","Primary completion rate, female (% of relevant age group)","SE.PRM.CMPT.FE.ZS","","","","","","","","","","","35.9656","35.92177","36.16821","37.92427","39.80249","42.42623","44.42974","46.60632","46.00384","43.86827","48.19556","51.71981","53.56928","55.56298","58.33464","62.54824","62.49492","63.08037","64.23554","65.0436","67.30956","68.54661","70.32468","72.10552","72.82805","74.92237","75.72443","76.38342","77.00374","77.66333","77.09388","78.98804","80.12867","81.17477","86.27855","87.48529","83.916","85.36329","87.40365","87.63708","89.66847","90.67643","92.23637","89.73117","90.33514","89.95604","88.74642","88.99476","",
"Mexico","MEX","Primary completion rate, female (% of relevant age group)","SE.PRM.CMPT.FE.ZS","","","","","","","","","","","","","","","","65.81925","67.64098","73.67533","","","","","","","","","","","","","","","","88.87309","90.53977","93.62481","94.96872","94.7226","","95.22268","96.1636","96.91233","98.37719","97.99002","99.77712","100.1706","99.47516","99.18059","97.30686","94.46467","94.12801","94.11388","101.25329","105.44909","107.38567","102.76136","102.14368","","",
"Marshall Islands","MHL","Primary completion rate, female (% of relevant age group)","SE.PRM.CMPT.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","84.17639","","","118.05556","98.11966","","104.18327","116.33065","120.08032","112.7451","110.33835","","103.94511","","","","","79.97139","","",
"Middle income","MIC","Primary completion rate, female (% of relevant age group)","SE.PRM.CMPT.FE.ZS","","","","","","","","","","","","","","","68.51392","69.10838","69.75996","70.77664","71.53148","72.37751","73.50021","74.31476","74.81165","75.40819","76.29273","77.0767","77.34563","77.38751","77.64835","77.47639","77.88146","78.10698","77.73617","78.65375","79.59145","79.10446","78.13738","77.98802","78.53871","78.98379","80.49837","81.80149","82.49712","84.12818","85.00331","85.99196","86.44863","88.27628","90.74158","92.03831","92.43815","91.92254","93.53468","94.18759","93.37851","92.81784","93.0743","93.8265","",
"Macedonia, FYR","MKD","Primary completion rate, female (% of relevant age group)","SE.PRM.CMPT.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","94.19587","95.55502","96.81429","","97.58925","95.20692","93.2981","97.10663","91.85293","91.84253","93.34923","89.66797","90.32994","91.4461","90.89656","","","","89.03082","90.07704","91.12745","","","",
"Mali","MLI","Primary completion rate, female (% of relevant age group)","SE.PRM.CMPT.FE.ZS","","","","","","","","","","","","","","","","","","","","9.0105","","7.68898","","","7.67032","7.1787","","6.87999","6.63777","","","","","","","","","","","","23.94299","26.08369","28.1932","30.84785","32.49871","33.85065","38.39298","41.28324","44.91991","47.29002","50.61125","51.6467","49.75213","","49.68231","47.98511","47.80508","47.08728","",
"Malta","MLT","Primary completion rate, female (% of relevant age group)","SE.PRM.CMPT.FE.ZS","","","","","","","","","","","","111.55315","111.70451","106.46607","106.15533","93.19319","70.31083","98.96552","91.94274","101.33736","104.1048","117.82847","103.53473","100.43912","101.2761","98.19413","97.71471","102.82506","98.5064","98.49281","99.02405","98.91457","100.84448","106.82944","104.13105","97.52954","101.50862","95.94937","102.47994","105.33677","109.93673","106.85757","106.45651","103.67534","100.30864","95.41391","97.45597","94.55128","95.95543","90.97519","97.31664","102.54237","91.05058","94.34717","104.34783","99.89637","102.55075","","",
"Myanmar","MMR","Primary completion rate, female (% of relevant age group)","SE.PRM.CMPT.FE.ZS","","","","","","","","","","","","30.82386","29.23511","36.03871","35.03254","","","","","","","","","","","","","","","","","","","","","","","","","69.66716","75.93144","76.76782","78.18305","80.59062","82.35827","","","89.88634","88.93342","87.43451","88.15792","","","","","","87.60128","96.68435","",
"Middle East & North Africa (excluding high income)","MNA","Primary completion rate, female (% of relevant age group)","SE.PRM.CMPT.FE.ZS","","","","","","","","","","","34.79152","34.77641","35.07638","37.02621","39.09057","41.8991","43.9524","46.34062","45.64886","43.31107","47.84444","51.46412","53.3661","55.3932","58.28501","62.85253","62.65673","63.17969","64.36383","65.12461","67.50157","68.78174","70.68875","72.45602","73.06175","75.25703","75.90754","76.41704","76.91547","77.47353","76.70263","78.68603","79.72155","80.61612","86.01279","87.16999","82.88315","84.19487","86.35935","86.37823","88.54491","89.50153","90.67308","87.79869","87.6475","87.02497","86.56981","86.89847","",
"Montenegro","MNE","Primary completion rate, female (% of relevant age group)","SE.PRM.CMPT.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","75.0584","100.75718","","","95.46425","88.87709","90.13749","",
"Mongolia","MNG","Primary completion rate, female (% of relevant age group)","SE.PRM.CMPT.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","77.0634","82.536","81.3748","91.37898","88.85162","89.30238","94.17654","100.92685","102.56144","97.56651","97.44948","","","","","","","","","","97.82351","93.21735","91.4998","",
"Northern Mariana Islands","MNP","Primary completion rate, female (% of relevant age group)","SE.PRM.CMPT.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Mozambique","MOZ","Primary completion rate, female (% of relevant age group)","SE.PRM.CMPT.FE.ZS","","","","","","","","","","","","","","5.01748","","","","","","","","","22.22097","17.97706","22.06483","23.50404","35.0667","25.75962","19.32939","19.84414","21.32064","21.74145","20.44857","20.07662","19.72644","19.97233","","","","11.14675","12.6978","14.53424","17.30717","","23.39299","33.38995","33.10222","37.54822","49.3657","47.70604","52.22149","48.87671","46.96135","45.12908","45.07891","45.48064","","43.56018","",
"Mauritania","MRT","Primary completion rate, female (% of relevant age group)","SE.PRM.CMPT.FE.ZS","","","","","","","","","","","","","","","","","5.61716","5.3061","6.11184","9.29368","","16.09353","","","","21.73403","24.35796","22.54578","28.54041","25.36132","21.33749","25.56879","24.87355","27.33406","26.76666","27.40429","29.02372","32.91552","39.2198","41.04616","","41.98603","40.59097","","","41.65269","42.70162","54.47884","","68.41483","","","68.44688","71.10951","68.52172","70.08937","","71.28048","",
"Mauritius","MUS","Primary completion rate, female (% of relevant age group)","SE.PRM.CMPT.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","84.84636","82.35767","93.57557","126.55586","99.0032","102.56092","69.05752","113.50983","114.69404","111.87413","103.01097","98.37521","95.96592","94.24318","93.25973","99.89477","103.11404","102.01249","102.50934","98.37497","99.29949","97.57348","97.96868","96.40995","98.88336","97.24857","95.16384","99.50754","99.04211","97.28588","99.70257","98.05899","102.50282","102.39156","97.90269","",
"Malawi","MWI","Primary completion rate, female (% of relevant age group)","SE.PRM.CMPT.FE.ZS","","","","","","","","","","","","","","","13.77658","14.0638","15.07627","18.19377","20.43387","21.86437","22.63708","24.70204","21.74339","25.61191","24.94808","26.4573","26.64834","26.80024","21.63688","22.66297","25.15203","28.52246","32.77082","33.94135","36.43804","46.74086","54.86607","","","58.06767","57.42381","60.49464","62.40664","","55.89968","56.09394","56.33297","57.56056","61.76858","64.24763","66.50936","68.85794","71.39335","76.88503","77.58194","","","","",
"Malaysia","MYS","Primary completion rate, female (% of relevant age group)","SE.PRM.CMPT.FE.ZS","","","","","","","","","","","","","","","79.66462","","","","","","93.84024","91.53845","91.5947","95.12595","94.43451","93.36848","","92.64542","92.82957","90.43933","89.00241","90.53061","","94.02973","","","","","97.78829","94.3819","100.72295","","92.64542","93.57424","98.30968","103.46307","100.41659","98.78508","100.08328","100.68362","98.13119","100.96402","108.32401","104.84852","104.53256","103.84774","101.54615","100.30821","",
"North America","NAC","Primary completion rate, female (% of relevant age group)","SE.PRM.CMPT.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Namibia","NAM","Primary completion rate, female (% of relevant age group)","SE.PRM.CMPT.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","80.67334","","76.02176","","","","101.03712","98.9514","96.43938","96.84433","97.13337","96.50811","89.18617","88.28888","85.49732","","82.70901","87.40143","84.01537","","87.68178","88.74406","","","","80.51763","",
"New Caledonia","NCL","Primary completion rate, female (% of relevant age group)","SE.PRM.CMPT.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Niger","NER","Primary completion rate, female (% of relevant age group)","SE.PRM.CMPT.FE.ZS","","","","","","","","","","","","3.26558","4.11136","4.22421","4.39595","4.66373","5.12536","5.91633","7.07094","9.33781","10.55838","10.80791","11.47052","12.50897","13.78738","14.03776","15.5193","16.17921","","10.71344","10.96785","12.76537","13.24693","12.6757","","9.76597","13.73903","13.49635","14.26171","14.56659","14.54075","15.1236","16.71248","16.65721","20.89501","22.98791","25.49411","30.93397","30.95272","32.84291","33.98835","37.60947","41.60163","42.32049","50.88208","","65.33816","68.29211","",
"Nigeria","NGA","Primary completion rate, female (% of relevant age group)","SE.PRM.CMPT.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","73.68813","","","","71.83373","74.94555","80.18607","71.5767","64.08753","68.41517","68.90996","","","","","","","","",
"Nicaragua","NIC","Primary completion rate, female (% of relevant age group)","SE.PRM.CMPT.FE.ZS","","","","","","","","","","","26.52335","30.36484","31.08041","34.30779","","","","38.67927","38.05131","33.7937","38.83301","","35.22344","34.29113","33.28167","36.47879","44.23716","54.60993","56.03913","","","","","54.52084","59.67691","54.7397","","","","70.18552","70.17913","72.34421","80.24691","79.90941","81.21756","85.19051","85.06205","85.97835","85.35874","","89.32009","","","","","","","","",
"Netherlands","NLD","Primary completion rate, female (% of relevant age group)","SE.PRM.CMPT.FE.ZS","","","","","","","","","","","","99.55163","97.35853","97.64537","96.46378","96.01471","96.40768","95.14114","94.49194","93.63419","94.54886","99.85136","101.74616","100.77681","99.33667","94.88452","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Norway","NOR","Primary completion rate, female (% of relevant age group)","SE.PRM.CMPT.FE.ZS","","","","","","","","","","","","103.67824","","97.91556","97.83481","100.05318","101.111","101.14204","101.673","100.72164","99.06438","99.94496","100.94585","","100.85818","100.09508","96.47621","98.80202","96.46854","94.99457","95.46107","99.97256","101.10236","99.47402","","","","","97.7316","97.05893","98.72255","101.8334","102.55831","103.78964","102.65094","99.5081","98.55068","98.01903","99.12235","101.07597","99.28016","98.13786","100.45172","100.97641","98.91387","97.87897","100.56841","","",
"Nepal","NPL","Primary completion rate, female (% of relevant age group)","SE.PRM.CMPT.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","41.72024","","","","","","","54.72745","57.23138","59.37825","63.94172","66.12983","66.50534","71.06646","73.80053","","78.55553","","","","106.67495","106.1447","109.01108","110.83805","115.26861","118.1416","",
"Nauru","NRU","Primary completion rate, female (% of relevant age group)","SE.PRM.CMPT.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","90.08264","","","","","","99.02913","","","","","101.88679","","97.2973","","121.0084","","",
"New Zealand","NZL","Primary completion rate, female (% of relevant age group)","SE.PRM.CMPT.FE.ZS","","","","","","","","","","","100.8265","104.52791","106.64858","105.60193","101.79398","98.90517","98.28044","100.65835","101.74487","102.71057","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"OECD members","OED","Primary completion rate, female (% of relevant age group)","SE.PRM.CMPT.FE.ZS","","","","","","","","","","","","","","","92.23858","92.71217","92.90832","93.92665","93.50064","93.01145","94.52589","94.61939","93.68336","93.64574","94.6833","94.63608","95.49383","95.33809","96.14311","94.55993","94.93505","94.99567","96.29605","96.28973","96.175","96.20806","96.51493","96.39891","96.78646","97.03937","97.27023","98.04413","97.66168","97.94962","97.86921","97.56179","97.16685","97.70933","97.52268","97.24571","97.51583","97.82428","98.80092","98.6098","98.20018","98.21907","97.63106","97.63246","",
"Oman","OMN","Primary completion rate, female (% of relevant age group)","SE.PRM.CMPT.FE.ZS","","","","","","","","","","","","","","","0.72099","0.77954","2.83434","","7.73372","12.22898","","","","23.3769","29.45966","29.97116","35.98651","39.15192","46.80628","54.55125","62.13865","","69.71395","","70.8807","73.60704","77.12061","80.77178","82.3512","84.32302","82.03125","84.68989","85.8517","87.5532","","","","","","93.8178","","98.68199","100.87338","97.73544","105.47459","100.82658","104.04313","105.03166","",
"Other small states","OSS","Primary completion rate, female (% of relevant age group)","SE.PRM.CMPT.FE.ZS","","","","","","","","","","","","58.31887","59.2208","60.2783","62.70787","62.75066","61.2941","60.1031","61.46789","63.27852","62.82662","65.25409","65.17902","64.64596","63.89652","66.14892","69.38276","67.44935","67.79541","65.69884","68.66072","68.45977","68.44878","67.74492","68.57518","68.54837","69.87573","71.15424","74.16901","75.0932","75.57207","76.81012","77.72353","78.20339","77.90837","77.47313","79.5065","78.99296","79.57897","79.48558","80.0229","80.23811","81.40109","82.12966","80.17664","80.93655","80.73673","80.02376","",
"Pakistan","PAK","Primary completion rate, female (% of relevant age group)","SE.PRM.CMPT.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","53.53896","54.69429","57.04289","57.04912","57.88959","62.27782","61.23331","66.34238","66.70041","66.73026","","64.56923","","",
"Panama","PAN","Primary completion rate, female (% of relevant age group)","SE.PRM.CMPT.FE.ZS","","","","","","","","","","","64.58601","68.5359","73.31201","79.31943","81.40046","84.33595","100.13103","94.90577","93.11124","91.41685","87.86308","84.73862","84.24266","84.74943","79.50798","81.65409","81.45931","81.69024","79.88703","81.25067","","","","","","","","","","89.52819","91.49069","92.32629","93.02401","","93.5055","92.64075","90.21469","94.7719","97.58586","97.20662","93.78079","98.21565","100.20777","98.82576","95.27883","","","","",
"Peru","PER","Primary completion rate, female (% of relevant age group)","SE.PRM.CMPT.FE.ZS","","","","","","","","","","","62.61088","","","","","","","74.13177","73.34933","73.69496","74.57405","73.29706","","","","","","","","","","","","85.27472","","88.55214","","","95.88398","101.20871","99.67833","95.47569","95.893","101.7151","102.03718","102.74421","104.0091","106.58406","105.97994","103.1934","104.82867","100.7976","94.41569","95.81217","96.65423","99.91045","103.06094","95.25411","",
"Philippines","PHL","Primary completion rate, female (% of relevant age group)","SE.PRM.CMPT.FE.ZS","","","","","","","","","","","","","","","","","","","","","","87.98959","","92.8626","93.60157","92.17088","90.03865","87.92088","86.27613","87.64585","","","","","","","","","87.8469","89.21005","","105.38997","98.21783","98.59631","97.00144","97.29945","94.8079","93.77375","94.8682","94.58733","","","","","102.61496","104.11529","106.14537","","",
"Palau","PLW","Primary completion rate, female (% of relevant age group)","SE.PRM.CMPT.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","112.5","94.69027","","","","",
"Papua New Guinea","PNG","Primary completion rate, female (% of relevant age group)","SE.PRM.CMPT.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","40.15933","41.91401","42.02195","39.84928","38.39825","38.34028","","43.52163","44.03327","44.56943","43.97556","44.29657","","48.10299","48.70687","49.25596","51.57982","","","","","","","","","","","68.50758","","73.47682","","",
"Poland","POL","Primary completion rate, female (% of relevant age group)","SE.PRM.CMPT.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","92.95488","93.41891","93.31036","94.24148","95.92978","96.04044","99.19153","101.1012","","",
"Pre-demographic dividend","PRE","Primary completion rate, female (% of relevant age group)","SE.PRM.CMPT.FE.ZS","","","","","","","","","","","","","35.15016","35.83585","36.47828","37.54637","38.41808","40.09003","41.79167","43.86766","44.88612","46.10514","47.01313","47.80053","50.48447","48.31792","48.24134","47.4461","46.8647","45.64394","46.49194","47.30355","46.70264","47.73107","46.93073","47.12969","47.72416","47.5941","47.36258","48.20032","48.28981","49.6898","50.72641","51.59091","52.68242","54.28916","56.73104","56.96457","58.36291","61.61995","61.47315","62.18878","63.32631","64.1458","64.79807","65.23194","65.31384","65.3886","",
"Puerto Rico","PRI","Primary completion rate, female (% of relevant age group)","SE.PRM.CMPT.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","79.29295","","","",
"Korea, Dem. People’s Rep.","PRK","Primary completion rate, female (% of relevant age group)","SE.PRM.CMPT.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","96.73221","","","","","","","","","",
"Portugal","PRT","Primary completion rate, female (% of relevant age group)","SE.PRM.CMPT.FE.ZS","","","","","","","","","","","","","57.85746","61.02933","67.99424","72.55877","67.87433","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Paraguay","PRY","Primary completion rate, female (% of relevant age group)","SE.PRM.CMPT.FE.ZS","","","","","","","","","","","42.16934","","44.71365","46.41201","47.73182","48.50382","49.69157","50.92839","51.69437","","53.7782","56.94761","58.72086","61.47347","63.3937","65.17872","64.10611","64.39471","63.84486","64.0954","65.29739","69.74745","73.75739","77.91904","77.59635","79.63603","83.37135","","94.00303","91.0157","92.92936","93.40362","94.5419","97.00376","96.0472","96.51559","94.82463","95.62821","95.24761","95.26069","93.11008","90.24646","89.57017","","","","88.77617","","",
"West Bank and Gaza","PSE","Primary completion rate, female (% of relevant age group)","SE.PRM.CMPT.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","87.04177","86.45589","86.02123","","94.14458","94.37033","96.43738","93.55721","97.51145","90.82169","92.79855","","86.1663","86.94706","89.1639","92.22919","91.90393","89.48259","93.97203","95.46067","95.17892","93.38124","96.41719","",
"Pacific island small states","PSS","Primary completion rate, female (% of relevant age group)","SE.PRM.CMPT.FE.ZS","","","","","","","","","","","","","","","","","","","","89.51314","89.17781","91.72491","87.75215","86.95899","84.23516","83.53433","84.65433","85.48916","86.73905","88.21991","89.22461","91.08897","91.85566","91.84058","91.37292","92.45542","92.75926","94.01551","95.37503","92.27415","90.39064","95.17214","97.51888","98.07732","98.90726","99.84277","99.84671","99.02562","97.7347","97.63444","97.97537","98.36426","98.3106","98.20812","98.82239","99.73945","97.96674","98.13704","",
"Post-demographic dividend","PST","Primary completion rate, female (% of relevant age group)","SE.PRM.CMPT.FE.ZS","","","","","","","","","","","95.87291","95.88164","95.17671","95.57588","","","96.59364","97.61516","97.45986","96.54387","98.02494","97.87607","96.63049","96.39925","97.46258","97.38839","97.30962","97.04081","96.74819","96.27248","97.1685","97.15999","97.2522","97.87926","97.61628","97.30867","97.37776","97.23271","97.82018","97.96131","97.96167","98.87054","98.49732","98.71973","98.38794","97.83003","97.25149","97.97926","97.74191","97.8273","98.31849","98.486","98.40147","97.93596","97.4873","98.18845","97.56018","97.59618","",
"French Polynesia","PYF","Primary completion rate, female (% of relevant age group)","SE.PRM.CMPT.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Qatar","QAT","Primary completion rate, female (% of relevant age group)","SE.PRM.CMPT.FE.ZS","","","","","","","","","","","","50.10504","61.59069","67.42081","66.52506","73.02474","73.80597","72.51218","90.04584","91.3259","89.74209","84.37673","89.09276","","85.82569","87.52755","86.70257","74.7646","78.82353","77.54905","75.23981","73.02028","68.77593","65.95797","65.21532","63.41916","54.14454","","93.42409","95.11973","","","","94.24084","","93.97089","94.0914","100.56139","102.37542","104.97001","","101.90765","","99.73921","96.17699","93.68974","94.21644","94.64507","",
"Romania","ROU","Primary completion rate, female (% of relevant age group)","SE.PRM.CMPT.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","90.26441","","","79.34814","","","","","","94.96573","96.17222","94.5472","90.34569","94.47715","98.8684","102.42033","98.81322","","91.15259","93.10055","94.56179","96.94567","93.87207","","","92.94991","92.14678","","",
"Russian Federation","RUS","Primary completion rate, female (% of relevant age group)","SE.PRM.CMPT.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","94.31422","92.10076","","","","","","","","","","","","","","","","","","","100.88444","101.86405","98.45347","","",
"Rwanda","RWA","Primary completion rate, female (% of relevant age group)","SE.PRM.CMPT.FE.ZS","","","","","","","","","","","","15.91779","17.1705","19.9925","20.76963","23.30674","","26.08703","","","34.93778","45.51983","44.4513","43.64883","44.45368","46.02575","42.54376","42.58223","42.85365","42.96111","42.0816","43.10548","45.22883","","","","","","","28.44144","21.51129","23.46486","30.13811","40.87189","40.74286","","","","54.16134","72.95952","75.42942","","74.49191","73.49437","66.87398","67.2659","73.48454","85.52493","",
"South Asia","SAS","Primary completion rate, female (% of relevant age group)","SE.PRM.CMPT.FE.ZS","","","","","","","","","","","30.27268","30.43335","31.00062","31.35436","31.71276","32.81085","33.4705","34.17055","35.66944","36.96095","38.33172","39.77129","41.17145","42.64538","44.15993","45.64315","47.21316","48.77297","50.19528","51.52793","52.79407","54.06019","55.33467","56.58253","57.86527","59.15525","59.11061","59.0761","59.04569","59.07052","61.59673","63.30517","66.21718","72.51024","75.25564","78.12716","80.75381","83.51602","85.94838","87.90809","87.73246","87.33235","90.89865","93.77659","95.3244","95.96732","95.26454","95.87314","",
